K_path,L_path,N_params,R_params,S_path,accuracy_main,alloc,backbone_params,c_backward,c_forward,cfg_reward_model_params,compute_band,correctness_train_proxy_mean,dataset_name,dense_closeness_mean,dense_correct_mean,dense_err_scale,f_lora,flops_scale_backward,flops_scale_forward,full_finetuning,gradient_accumulation_steps,judge_model_path,judge_tag,kl_beta,learning_rate,log10_total_flops,lora_alpha,lora_dropout,lora_r,lora_rank_path,lr_scheduler_type,max_completion_length,max_prompt_length,max_steps,model_name,model_tag,num_generations,optim,output_dir,per_device_train_batch_size,primary_reward_max,primary_reward_mean,primary_reward_min,primary_reward_std,prm_alpha,prm_correct_mean,prm_device,prm_include_outcome,prm_max_steps_scored,prm_model_name,prm_num_scored_steps_mean,prm_outcome_scale,prm_params,prm_proc_mean,prm_tp_correct_mean,prm_tp_neg_threshold,prm_tp_num_correct_thoughts_mean,prm_tp_num_incorrect_thoughts_mean,prm_tp_num_thoughts_mean,prm_tp_pos_threshold,prm_tp_proc_mean,reuse_prefill_across_K,reward_check_answer_count,reward_check_answer_max,reward_check_answer_mean,reward_check_answer_min,reward_check_answer_std,reward_check_numbers_count,reward_check_numbers_max,reward_check_numbers_mean,reward_check_numbers_min,reward_check_numbers_std,reward_clip_max,reward_clip_min,reward_dense_closeness_count,reward_dense_closeness_max,reward_dense_closeness_mean,reward_dense_closeness_min,reward_dense_closeness_std,reward_dense_correct_count,reward_dense_correct_max,reward_dense_correct_mean,reward_dense_correct_min,reward_dense_correct_std,reward_dense_format_count,reward_dense_format_max,reward_dense_format_mean,reward_dense_format_min,reward_dense_format_std,reward_match_format_approximately_count,reward_match_format_approximately_max,reward_match_format_approximately_mean,reward_match_format_approximately_min,reward_match_format_approximately_std,reward_match_format_exactly_count,reward_match_format_exactly_max,reward_match_format_exactly_mean,reward_match_format_exactly_min,reward_match_format_exactly_std,reward_mode,reward_model_params,reward_path,reward_prm_correct_count,reward_prm_correct_max,reward_prm_correct_mean,reward_prm_correct_min,reward_prm_correct_std,reward_prm_num_scored_steps_count,reward_prm_num_scored_steps_max,reward_prm_num_scored_steps_mean,reward_prm_num_scored_steps_min,reward_prm_num_scored_steps_std,reward_prm_proc_count,reward_prm_proc_max,reward_prm_proc_mean,reward_prm_proc_min,reward_prm_proc_std,reward_sparse_correct_count,reward_sparse_correct_max,reward_sparse_correct_mean,reward_sparse_correct_min,reward_sparse_correct_std,reward_standardize,reward_total_reward_count,reward_total_reward_max,reward_total_reward_mean,reward_total_reward_min,reward_total_reward_std,reward_verifier_correct_count,reward_verifier_correct_max,reward_verifier_correct_mean,reward_verifier_correct_min,reward_verifier_correct_std,reward_verifier_fmt_count,reward_verifier_fmt_max,reward_verifier_fmt_mean,reward_verifier_fmt_min,reward_verifier_fmt_std,reward_verifier_proc_count,reward_verifier_proc_max,reward_verifier_proc_mean,reward_verifier_proc_min,reward_verifier_proc_std,rho_rollout_search_learning,rho_rollout_total,rho_update_search_learning,rho_update_total,rollout_flops,rollout_tokens,run_dir,run_validation,scope,seed,seed_path,sparse_correct_mean,stage,structured_check_answer_mean,structured_check_numbers_mean,summary_path,temperature,thought_sep_mode,total_flops,total_params,tp_capability_adaptive,tp_correct_path_bonus,tp_correct_thought_reward,tp_group_std_eps,tp_incorrect_thought_penalty,tp_leave_unmatched_incorrect_zero,tp_merge_same_sign,tp_neutral_thought_reward,tp_only_penalize_error_thoughts,tp_outcome_bonus_scale,tp_wrong_final_penalty,trainable_params_lora,update_backbone_fraction,update_backbone_fraction_a,update_effective_param_fraction,update_flops,update_tokens,use_peft,validation_accuracy_exact,validation_format_ok_rate,validation_has_reasoning_rate,validation_hit_max_length_rate,validation_max_examples,validation_mean_completion_tokens,validation_num_examples,validation_seed,validation_size,validation_temperature,validation_top_p,verifier_correct_mean,verifier_device,verifier_max_new_tokens,verifier_model_name,verifier_proc_mean,warmup_ratio,weight_decay
2,2048,7696356864,0,43,0.05232558139534884,a100,7696356864,6.0,2.0,0,C1,0.05232558139534884,polaris53k,0.0,0.0,5.0,0.010490723523705878,,,,8,,,0.001,,16.252558195938104,64,,32,32,,2048,,43,Qwen/Qwen2.5-7B-Instruct,Qwen__Qwen2.5-7B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C1/sparse/a100/Qwen__Qwen2.5-7B-Instruct/r32/seed42/K2_L2048_S43,,1.0,0.05232558139534884,0.0,0.22268276746750648,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,344,0.0,0.0,0.0,0.0,344,0.0,0.0,0.0,0.0,1.0,-1.0,344,0.0,0.0,0.0,0.0,344,0.0,0.0,0.0,0.0,344,0.0,0.0,0.0,0.0,344,0.0,0.0,0.0,0.0,344,0.0,0.0,0.0,0.0,sparse,,sparse,344,0.0,0.0,0.0,0.0,344,0.0,0.0,0.0,0.0,344,0.0,0.0,0.0,0.0,344,1.0,0.05232558139534884,0.0,0.22268276746750648,False,344,1.0,0.05232558139534884,0.0,0.22268276746750648,344,0.0,0.0,0.0,0.0,344,0.0,0.0,0.0,0.0,344,0.0,0.0,0.0,0.0,0.28131604394987686,0.2813160439498769,0.7186839560501231,0.7186839560501233,5032139793816576.0,326917.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a100/Qwen__Qwen2.5-7B-Instruct/r32/seed42/K2_L2048_S43,True,core_scaling,42,42,0.05232558139534884,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a100/Qwen__Qwen2.5-7B-Instruct/r32/seed42/K2_L2048_S43/logs/summary.json,0.5,,1.7887852122338144e+16,7696356864,,,,,,,,,,,,80740352,0.85,0.85,0.8515736085285559,1.285571232852157e+16,326917.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,7777097216,0,42,0.06845238095238096,a100,7777097216,6.0,2.0,0,C1,0.06845238095238096,polaris53k,0.0,0.0,5.0,0.02076362163350383,,,,8,,,0.001,,16.244486265397107,128,,64,64,,2048,,42,Qwen/Qwen2.5-7B-Instruct,Qwen__Qwen2.5-7B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C1/sparse/a100/Qwen__Qwen2.5-7B-Instruct/r64/seed42/K2_L2048_S42,,1.0,0.06845238095238096,0.0,0.2525205981585088,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,336,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,1.0,-1.0,336,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,sparse,,sparse,336,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,336,1.0,0.06845238095238096,0.0,0.2525205981585088,False,336,1.0,0.06845238095238096,0.0,0.2525205981585088,336,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,0.2809506763117531,0.28095067631175313,0.7190493236882469,0.719049323688247,4933059426692096.0,317153.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a100/Qwen__Qwen2.5-7B-Instruct/r64/seed42/K2_L2048_S42,True,core_scaling,42,42,0.06845238095238096,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a100/Qwen__Qwen2.5-7B-Instruct/r64/seed42/K2_L2048_S42/logs/summary.json,0.5,,1.7558453645501082e+16,7777097216,,,,,,,,,,,,161480704,0.85,0.85,0.8531145432450256,1.2625394218808988e+16,317153.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,7635801600,0,45,0.058333333333333334,a100,7635801600,6.0,2.0,0,C1,0.058333333333333334,polaris53k,0.0,0.0,5.0,0.0026434798934534915,,,,8,,,0.001,,16.266137026816857,16,,8,8,,2048,,45,Qwen/Qwen2.5-7B-Instruct,Qwen__Qwen2.5-7B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C1/sparse/a100/Qwen__Qwen2.5-7B-Instruct/r8/seed42/K2_L2048_S45,,1.0,0.058333333333333334,0.0,0.2343726851737539,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,360,0.0,0.0,0.0,0.0,360,0.0,0.0,0.0,0.0,1.0,-1.0,360,0.0,0.0,0.0,0.0,360,0.0,0.0,0.0,0.0,360,0.0,0.0,0.0,0.0,360,0.0,0.0,0.0,0.0,360,0.0,0.0,0.0,0.0,sparse,,sparse,360,0.0,0.0,0.0,0.0,360,0.0,0.0,0.0,0.0,360,0.0,0.0,0.0,0.0,360,1.0,0.058333333333333334,0.0,0.2343726851737539,False,360,1.0,0.058333333333333334,0.0,0.2343726851737539,360,0.0,0.0,0.0,0.0,360,0.0,0.0,0.0,0.0,360,0.0,0.0,0.0,0.0,0.2815957811961823,0.2815957811961823,0.7184042188038179,0.7184042188038179,5197125099801600.0,340313.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a100/Qwen__Qwen2.5-7B-Instruct/r8/seed42/K2_L2048_S45,True,core_scaling,42,42,0.058333333333333334,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a100/Qwen__Qwen2.5-7B-Instruct/r8/seed42/K2_L2048_S45/logs/summary.json,0.5,,1.845597642736297e+16,7635801600,,,,,,,,,,,,20185088,0.85,0.85,0.850396521984018,1.325885132756137e+16,340313.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,1691432448,0,266,0.04088345864661654,a140,1691432448,6.0,2.0,0,C1,0.04088345864661654,polaris53k,0.0,0.0,5.0,0.08733316200399627,,,,8,,,0.001,,16.403540622042986,256,,128,128,,2048,,266,Qwen/Qwen2.5-1.5B-Instruct,Qwen__Qwen2.5-1.5B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-1.5B-Instruct/r128/seed42/K2_L2048_S266,,1.0,0.04088345864661654,0.0,0.1980202046653496,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,2128,0.0,0.0,0.0,0.0,2128,0.0,0.0,0.0,0.0,1.0,-1.0,2128,0.0,0.0,0.0,0.0,2128,0.0,0.0,0.0,0.0,2128,0.0,0.0,0.0,0.0,2128,0.0,0.0,0.0,0.0,2128,0.0,0.0,0.0,0.0,sparse,,sparse,2128,0.0,0.0,0.0,0.0,2128,0.0,0.0,0.0,0.0,2128,0.0,0.0,0.0,0.0,2128,1.0,0.04088345864661654,0.0,0.1980202046653496,False,2128,1.0,0.04088345864661654,0.0,0.1980202046653496,2128,0.0,0.0,0.0,0.0,2128,0.0,0.0,0.0,0.0,2128,0.0,0.0,0.0,0.0,0.2786058622795562,0.278605862279556,0.7213941377204438,0.7213941377204434,7055549976235008.0,2085673.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-1.5B-Instruct/r128/seed42/K2_L2048_S266,True,core_scaling,42,42,0.04088345864661654,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-1.5B-Instruct/r128/seed42/K2_L2048_S266/logs/summary.json,0.5,,2.532448498573011e+16,1691432448,,,,,,,,,,,,147718144,0.85,0.85,0.8630999743005994,1.826893500949509e+16,2085673.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,1562179072,0,286,0.03715034965034965,a140,1562179072,6.0,2.0,0,C1,0.03715034965034965,polaris53k,0.0,0.0,5.0,0.011819879251333359,,,,8,,,0.001,,16.39989153350838,32,,16,16,,2048,,286,Qwen/Qwen2.5-1.5B-Instruct,Qwen__Qwen2.5-1.5B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-1.5B-Instruct/r16/seed42/K2_L2048_S286,,1.0,0.03715034965034965,0.0,0.18913011703905439,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,2288,0.0,0.0,0.0,0.0,2288,0.0,0.0,0.0,0.0,1.0,-1.0,2288,0.0,0.0,0.0,0.0,2288,0.0,0.0,0.0,0.0,2288,0.0,0.0,0.0,0.0,2288,0.0,0.0,0.0,0.0,2288,0.0,0.0,0.0,0.0,sparse,,sparse,2288,0.0,0.0,0.0,0.0,2288,0.0,0.0,0.0,0.0,2288,0.0,0.0,0.0,0.0,2288,1.0,0.03715034965034965,0.0,0.18913011703905439,False,2288,1.0,0.03715034965034965,0.0,0.18913011703905439,2288,0.0,0.0,0.0,0.0,2288,0.0,0.0,0.0,0.0,2288,0.0,0.0,0.0,0.0,0.2812687174577781,0.28126871745777804,0.718731282542222,0.7187312825422218,7063386425331712.0,2260748.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-1.5B-Instruct/r16/seed42/K2_L2048_S286,True,core_scaling,42,42,0.03715034965034965,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-1.5B-Instruct/r16/seed42/K2_L2048_S286/logs/summary.json,0.5,,2.51125915785214e+16,1562179072,,,,,,,,,,,,18464768,0.85,0.85,0.8517729818877,1.8049205153189684e+16,2260748.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,1580643840,0,280,0.04017857142857143,a140,1580643840,6.0,2.0,0,C1,0.04017857142857143,polaris53k,0.0,0.0,5.0,0.023363603530065318,,,,8,,,0.001,,16.38615300667275,64,,32,32,,2048,,280,Qwen/Qwen2.5-1.5B-Instruct,Qwen__Qwen2.5-1.5B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-1.5B-Instruct/r32/seed42/K2_L2048_S280,,1.0,0.04017857142857143,0.0,0.1963778343564533,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,2240,0.0,0.0,0.0,0.0,2240,0.0,0.0,0.0,0.0,1.0,-1.0,2240,0.0,0.0,0.0,0.0,2240,0.0,0.0,0.0,0.0,2240,0.0,0.0,0.0,0.0,2240,0.0,0.0,0.0,0.0,2240,0.0,0.0,0.0,0.0,sparse,,sparse,2240,0.0,0.0,0.0,0.0,2240,0.0,0.0,0.0,0.0,2240,0.0,0.0,0.0,0.0,2240,1.0,0.04017857142857143,0.0,0.1963778343564533,False,2240,1.0,0.04017857142857143,0.0,0.1963778343564533,2240,0.0,0.0,0.0,0.0,2240,0.0,0.0,0.0,0.0,2240,0.0,0.0,0.0,0.0,0.28085835536105835,0.2808583553610584,0.7191416446389416,0.7191416446389418,6833455255526400.0,2161605.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-1.5B-Instruct/r32/seed42/K2_L2048_S280,True,core_scaling,42,42,0.04017857142857143,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-1.5B-Instruct/r32/seed42/K2_L2048_S280/logs/summary.json,0.5,,2.4330610519817464e+16,1580643840,,,,,,,,,,,,36929536,0.85,0.85,0.8535045405295097,1.749715526429107e+16,2161605.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,1617573376,0,274,0.041970802919708027,a140,1617573376,6.0,2.0,0,C1,0.041970802919708027,polaris53k,0.0,0.0,5.0,0.045660415221868735,,,,8,,,0.001,,16.391015094614847,128,,64,64,,2048,,274,Qwen/Qwen2.5-1.5B-Instruct,Qwen__Qwen2.5-1.5B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-1.5B-Instruct/r64/seed42/K2_L2048_S274,,1.0,0.041970802919708027,0.0,0.20052245415908676,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,2192,0.0,0.0,0.0,0.0,2192,0.0,0.0,0.0,0.0,1.0,-1.0,2192,0.0,0.0,0.0,0.0,2192,0.0,0.0,0.0,0.0,2192,0.0,0.0,0.0,0.0,2192,0.0,0.0,0.0,0.0,2192,0.0,0.0,0.0,0.0,sparse,,sparse,2192,0.0,0.0,0.0,0.0,2192,0.0,0.0,0.0,0.0,2192,0.0,0.0,0.0,0.0,2192,1.0,0.041970802919708027,0.0,0.20052245415908676,False,2192,1.0,0.041970802919708027,0.0,0.20052245415908676,2192,0.0,0.0,0.0,0.0,2192,0.0,0.0,0.0,0.0,2192,0.0,0.0,0.0,0.0,0.2800691176083468,0.28006911760834663,0.7199308823916531,0.7199308823916527,6890969341602816.0,2130033.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-1.5B-Instruct/r64/seed42/K2_L2048_S274,True,core_scaling,42,42,0.041970802919708027,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-1.5B-Instruct/r64/seed42/K2_L2048_S274/logs/summary.json,0.5,,2.4604531197328452e+16,1617573376,,,,,,,,,,,,73859072,0.85,0.85,0.8568490622832803,1.771356185572562e+16,2130033.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,1552946688,0,291,0.03651202749140894,a140,1552946688,6.0,2.0,0,C1,0.03651202749140894,polaris53k,0.0,0.0,5.0,0.005945074657965335,,,,8,,,0.001,,16.402844103010565,16,,8,8,,2048,,291,Qwen/Qwen2.5-1.5B-Instruct,Qwen__Qwen2.5-1.5B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-1.5B-Instruct/r8/seed42/K2_L2048_S291,,1.0,0.03651202749140894,0.0,0.1875603885149408,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,2328,0.0,0.0,0.0,0.0,2328,0.0,0.0,0.0,0.0,1.0,-1.0,2328,0.0,0.0,0.0,0.0,2328,0.0,0.0,0.0,0.0,2328,0.0,0.0,0.0,0.0,2328,0.0,0.0,0.0,0.0,2328,0.0,0.0,0.0,0.0,sparse,,sparse,2328,0.0,0.0,0.0,0.0,2328,0.0,0.0,0.0,0.0,2328,0.0,0.0,0.0,0.0,2328,1.0,0.03651202749140894,0.0,0.1875603885149408,False,2328,1.0,0.03651202749140894,0.0,0.1875603885149408,2328,0.0,0.0,0.0,0.0,2328,0.0,0.0,0.0,0.0,2328,0.0,0.0,0.0,0.0,0.2814780187250272,0.28147801872502737,0.7185219812749728,0.7185219812749732,7116862717126656.0,2291406.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-1.5B-Instruct/r8/seed42/K2_L2048_S291,True,core_scaling,42,42,0.03651202749140894,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-1.5B-Instruct/r8/seed42/K2_L2048_S291/logs/summary.json,0.5,,2.528390227188233e+16,1552946688,,,,,,,,,,,,9232384,0.85,0.85,0.8508917611986948,1.816703955475569e+16,2291406.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3325407232,0,133,0.05357142857142857,a140,3325407232,6.0,2.0,0,C1,0.05357142857142857,polaris53k,0.0,0.0,5.0,0.07201179503539373,,,,8,,,0.001,,16.402821828736542,256,,128,128,,2048,,133,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-3B-Instruct/r128/seed42/K2_L2048_S133,,1.0,0.05357142857142857,0.0,0.2251700038021159,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,1064,0.0,0.0,0.0,0.0,1064,0.0,0.0,0.0,0.0,1.0,-1.0,1064,0.0,0.0,0.0,0.0,1064,0.0,0.0,0.0,0.0,1064,0.0,0.0,0.0,0.0,1064,0.0,0.0,0.0,0.0,1064,0.0,0.0,0.0,0.0,sparse,,sparse,1064,0.0,0.0,0.0,0.0,1064,0.0,0.0,0.0,0.0,1064,0.0,0.0,0.0,0.0,1064,1.0,0.05357142857142857,0.0,0.2251700038021159,False,1064,1.0,0.05357142857142857,0.0,0.2251700038021159,1064,0.0,0.0,0.0,0.0,1064,0.0,0.0,0.0,0.0,1064,0.0,0.0,0.0,0.0,0.2791420607356189,0.27914206073561876,0.720857939264381,0.7208579392643806,7057438609514496.0,1061139.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-3B-Instruct/r128/seed42/K2_L2048_S133,True,core_scaling,42,42,0.05357142857142857,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-3B-Instruct/r128/seed42/K2_L2048_S133/logs/summary.json,0.5,,2.528260553395693e+16,3325407232,,,,,,,,,,,,239468544,0.85,0.85,0.860801769255309,1.8225166924442416e+16,1061139.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3115872256,0,143,0.04807692307692308,a140,3115872256,6.0,2.0,0,C1,0.04807692307692308,polaris53k,0.0,0.0,5.0,0.009606802057548793,,,,8,,,0.001,,16.389391347644153,32,,16,16,,2048,,143,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S143,,1.0,0.04807692307692308,0.0,0.2139288025123749,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1.0,-1.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,sparse,,sparse,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1144,1.0,0.04807692307692308,0.0,0.2139288025123749,False,1144,1.0,0.04807692307692308,0.0,0.2139288025123749,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,0.2813475260573251,0.281347526057325,0.718652473942675,0.7186524739426746,6896590638751744.0,1106687.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S143,True,core_scaling,42,42,0.04807692307692308,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-3B-Instruct/r16/seed42/K2_L2048_S143/logs/summary.json,0.5,,2.4512711149080988e+16,3115872256,,,,,,,,,,,,29933568,0.85,0.85,0.8514410203086323,1.7616120510329234e+16,1106687.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3145805824,0,140,0.05178571428571429,a140,3145805824,6.0,2.0,0,C1,0.05178571428571429,polaris53k,0.0,0.0,5.0,0.019030779186452417,,,,8,,,0.001,,16.381649104245017,64,,32,32,,2048,,140,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-3B-Instruct/r32/seed42/K2_L2048_S140,,1.0,0.05178571428571429,0.0,0.22159412014228325,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,1120,0.0,0.0,0.0,0.0,1120,0.0,0.0,0.0,0.0,1.0,-1.0,1120,0.0,0.0,0.0,0.0,1120,0.0,0.0,0.0,0.0,1120,0.0,0.0,0.0,0.0,1120,0.0,0.0,0.0,0.0,1120,0.0,0.0,0.0,0.0,sparse,,sparse,1120,0.0,0.0,0.0,0.0,1120,0.0,0.0,0.0,0.0,1120,0.0,0.0,0.0,0.0,1120,1.0,0.05178571428571429,0.0,0.22159412014228325,False,1120,1.0,0.05178571428571429,0.0,0.22159412014228325,1120,0.0,0.0,0.0,0.0,1120,0.0,0.0,0.0,0.0,1120,0.0,0.0,0.0,0.0,0.28101224032325994,0.28101224032325983,0.71898775967674,0.7189877596767398,6766659785482240.0,1075505.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-3B-Instruct/r32/seed42/K2_L2048_S140,True,core_scaling,42,42,0.05178571428571429,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-3B-Instruct/r32/seed42/K2_L2048_S140/logs/summary.json,0.5,,2.4079590902155276e+16,3145805824,,,,,,,,,,,,59867136,0.85,0.85,0.8528546168779678,1.7312931116673028e+16,1075505.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
2,2048,3205672960,0,137,0.05200729927007299,a140,3205672960,6.0,2.0,0,C1,0.05200729927007299,polaris53k,0.0,0.0,5.0,0.03735074459997317,,,,8,,,0.001,,16.388970134769547,128,,64,64,,2048,,137,Qwen/Qwen2.5-3B-Instruct,Qwen__Qwen2.5-3B-Instruct,2,,runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S137,,1.0,0.05200729927007299,0.0,0.22204175303916618,0.8,0.0,cuda,False,64,,0.0,1.0,0,0.0,,,,,,,,False,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1.0,-1.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,sparse,,sparse,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1096,1.0,0.05200729927007299,0.0,0.22204175303916618,False,1096,1.0,0.05200729927007299,0.0,0.22204175303916618,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,1096,0.0,0.0,0.0,0.0,0.28036273503934855,0.2803627350393486,0.7196372649606514,0.7196372649606515,6865788530155520.0,1070881.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S137,True,core_scaling,42,42,0.05200729927007299,stageA,0.0,0.0,/sc/home/patrick.wilhelm/aihpi_rl/runs_spot_alloc_scaling/core_scaling/C1/sparse/a140/Qwen__Qwen2.5-3B-Instruct/r64/seed42/K2_L2048_S137/logs/summary.json,0.5,,2.4488948323292372e+16,3205672960,,,,,,,,,,,,119734272,0.85,0.85,0.855602611689996,1.7623159793136856e+16,1070881.0,,,,,,1000,,,12345,1000,0.0,1.0,0.0,,,,0.0,,
